Time,Longitude,Altitude,Roll,Pitch,Heading,GroundAltitude
1204.71,32.8712999,3968.509816,-50.7527315,-1.59271335,308.6128906,147.772024
1205.71,32.87083624,3956.616399,-50.52491737,-3.857133329,294.9536597,133.9917053
1206.71,32.87030582,3942.406967,-49.64816696,-3.095523694,282.3907835,123.6937139
1207.71,32.86973942,3926.371774,-48.80002822,3.216477807,273.6446989,116.8841893
1208.71,32.86917114,3912.585353,-44.56299892,4.338434562,260.1584631,113.9529781
1209.71,32.86863385,3904.436678,-26.67556164,9.49559963,250.408368,89.82530293
1210.71,32.86814891,3910.510527,-5.381877012,12.30511086,248.6787182,81.68470713
1211.71,32.86769596,3926.96867,5.317251896,1.561425,248.827753,84.96647885
1212.71,32.86724162,3939.37051,-0.08504215842,-6.183625534,245.6802652,84.46901543
1213.71,32.86677979,3944.614425,-12.19143431,0.7464889835,237.8670752,92.16966785
1214.71,32.86632985,3949.907546,-7.13615902,2.787381631,237.1290869,111.6682196
1215.71,32.86589481,3958.040571,-4.767644503,2.478761454,237.9615777,134.1780148
1216.71,32.86547456,3970.027596,-11.10712385,7.897296945,242.3373794,153.5913268
1217.71,32.86506971,3985.771887,-6.490264742,-0.4308814699,239.6384438,169.4305886
1218.71,32.86466744,4001.297842,-14.18724718,-2.082344318,218.4056943,175.6143035
1219.71,32.86429635,4015.199225,-23.1743452,-3.284283229,215.7501987,179.5112155
1220.71,32.86396026,4020.666572,-31.18268566,-11.72498021,225.659765,177.4580998
1221.71,32.8636388,4012.310817,-34.76263027,-14.41436121,219.3223193,129.4653323
1222.71,32.86334028,3990.461845,-26.5399841,-15.56719469,206.5133104,138.8382639
1223.71,32.86308225,3961.922795,-20.37008297,-12.98795219,199.3870735,123.7515603
1224.71,32.86286771,3934.537385,-15.50497679,-8.285146675,194.0041058,110.5786369
1225.71,32.86269655,3915.384893,-12.13951122,-3.19468993,188.5608275,106.1349854
1226.71,32.86256491,3907.290699,-0.6312572889,-0.936055868,187.2853716,112.8016332
1227.71,32.86244955,3907.803412,-1.33463049,-0.473465565,186.5318925,127.0178818
1228.71,32.86234647,3910.941327,-5.863246546,-2.330467802,187.3293171,141.4689581
1229.71,32.86226114,3918.375357,-5.527461213,5.14236661,181.4987261,160.4547226
1230.71,32.86219979,3939.140156,-0.1468353001,15.68938678,179.8438259,192.64723
1231.71,32.86215652,3977.952874,-8.607163628,17.12971829,181.9274981,242.1756071
1232.71,32.86213657,4024.010657,-6.443839946,10.4303059,178.9141825,298.4281693
1233.71,32.86213699,4069.237637,-0.5669522318,10.43193063,175.9996725,353.0111415
1234.71,32.86214941,4110.725324,-1.067546721,6.397105231,175.6429454,403.7236277
1235.71,32.86217185,4146.341825,-4.137161267,2.856321932,174.6618024,448.3860568
1236.71,32.86220757,4174.537619,-0.9551939513,0.3652468471,173.8077555,485.5574031
1237.71,32.86225505,4199.242348,-0.8772379607,5.767096266,173.7218181,519.2834568
1238.71,32.86231383,4225.80662,2.95341862,5.917521791,182.606897,554.7236612
1239.71,32.86236205,4252.946642,7.561633274,0.6920498678,179.0134525,588.1581148
1240.71,32.86240015,4276.212781,5.325176623,0.6048843277,171.9961435,617.0252216
1241.71,32.8624403,4297.138791,-0.3719617502,3.070867778,168.0389094,646.4645024
1242.71,32.86249634,4319.089123,-4.324370348,4.175112786,172.7879263,677.9596297
1243.71,32.86256283,4343.407883,-7.461518923,4.614697784,165.3710512,711.4605648
1244.71,32.86265573,4370.410126,-10.95538693,5.590133321,159.643077,747.2236418
1245.71,32.86278044,4398.015598,-10.91460814,2.59084123,158.953665,782.6497361
1246.71,32.86293319,4421.221999,-4.710355011,-5.164966852,155.0592687,813.3279302
1247.71,32.8631081,4434.312384,-5.861161631,-9.372789414,149.1308285,833.6008096
1248.71,32.86331354,4436.092425,-10.35060954,-13.19348198,146.5587158,842.2988904
1249.71,32.86355809,4425.726143,-15.16850118,-16.85248262,149.3447227,829.2288507
1250.71,32.86384105,4402.039521,-15.49560236,-19.33834021,146.976177,800.5272739
1251.71,32.86417112,4368.661624,-14.3389508,-15.32525061,140.5197767,761.5642597
1252.71,32.86455789,4334.760881,-13.07091252,-9.584129127,136.1793281,721.4618768
1253.71,32.86499752,4306.595444,-14.86673147,-8.604844779,134.2949472,702.0980717
1254.71,32.86548427,4282.624526,-10.63845506,-8.497652644,130.2986445,695.5568839
1255.71,32.86600954,4260.377761,0.1257074972,-7.432193506,128.6926075,690.3476897
1256.71,32.86655874,4239.30049,0.4578043681,-6.099053705,127.8338888,686.2646237
1257.71,32.8671277,4219.654439,1.433991493,-7.527331211,130.3244217,677.6952782
1258.72,32.86771297,4195.118834,-1.471572261,-12.37448424,129.1260103,656.9895875
1259.71,32.86832249,4165.640689,-2.622257325,-6.863897007,127.0902178,616.7232234
1260.71,32.86895661,4143.194351,-5.137348555,0.1806997648,125.4603298,571.9734591
1261.71,32.86960727,4133.506674,-10.02650682,-1.024586432,125.6366989,560.0658652
1262.71,32.87027244,4127.200591,-8.725068915,-2.247652399,122.2766283,560.1315679
1263.71,32.8709533,4120.864699,-5.13691185,-0.9892244083,122.8800346,560.5514732
1264.71,32.87164418,4115.941836,-15.12922418,-0.1559573112,120.7669106,562.6451742
1265.71,32.87234968,4108.135859,-15.84470528,-4.698204104,120.6485981,562.32725
1266.71,32.87307109,4090.386662,-9.244869362,-9.698014848,118.1107184,552.1852388
1267.71,32.87381017,4065.375868,3.786929657,-4.284253232,115.4260715,535.1152609
1268.71,32.87456184,4039.493786,-4.39892784,-8.163627365,118.0566779,517.3395055
1269.71,32.87532869,4009.330237,3.808439203,-8.313603805,113.5611977,495.5705313
1270.71,32.87610859,3989.238977,4.471670208,5.438794259,116.5183827,483.5144602
1271.71,32.87687671,3988.714699,-4.181559631,2.20840976,119.2372898,489.7340215
1272.71,32.87763951,3996.552233,1.867111397,1.641861577,113.3134599,514.7164857
1273.71,32.87840651,4004.900453,-2.727349817,1.004316352,114.8161903,535.4750786
1274.71,32.87917674,4013.456251,0.8915757017,2.27410999,113.5663203,554.9900604
1275.71,32.87994933,4021.855576,-2.565009454,0.2702920899,114.3187886,567.6230056
1276.71,32.8807263,4028.179977,0.02916178615,0.2589666491,112.5798224,575.3762369
1277.71,32.88150832,4033.29111,1.756177065,0.537431087,112.8502979,578.0464227
1278.71,32.88229358,4036.658936,-0.1711033624,-1.115918654,112.5383359,569.9131544
1279.71,32.88308372,4039.575284,1.686587149,1.34550874,111.6037747,561.1252814
1280.71,32.88387544,4044.994004,-1.102735536,2.044112121,111.6876563,551.3775224
1281.71,32.88466846,4051.582716,-2.34839342,0.09755392439,111.2888211,540.0824956
1282.71,32.88546637,4056.299855,1.841001718,-0.2587096365,110.3368156,526.8719835
1283.71,32.88626863,4059.515557,2.110007865,0.298708585,110.244089,511.9706477
1284.71,32.88707397,4062.138878,-1.061589836,-0.4593735507,110.5132667,526.1908766
1285.71,32.88788347,4063.422908,3.047358694,-0.255076803,109.3027386,540.8382745
1286.71,32.88869276,4066.89726,3.305746245,2.301587414,109.6157526,555.9241222
1287.71,32.88950006,4072.827671,1.198923489,0.6238741212,109.7987265,571.2411117
1288.71,32.89030878,4077.783036,3.925544077,-0.2927149873,109.1608415,585.6292434
1289.71,32.89111984,4080.56704,0.8422623229,-0.225381435,109.7166823,603.5797179
1290.71,32.89193173,4084.465763,-2.018245341,2.160938451,108.6338172,633.6651251
1291.71,32.89274319,4090.622476,0.5945180215,1.355950605,108.4179833,670.2672329
1292.71,32.89355244,4097.588933,0.5451660628,1.239987867,107.3851562,707.5173479
1293.71,32.89436018,4107.870488,-6.485683393,6.015790284,106.8989833,741.2693526
1294.71,32.89516074,4117.041181,-3.843531434,1.280089188,107.7737871,751.4300572
1295.71,32.89595859,4111.537859,-2.664070676,-8.79403675,107.9487561,746.8778919
1296.71,32.89675982,4082.536263,-0.8625158081,-15.58447166,108.3612517,718.8250644
1297.71,32.89757042,4033.543335,0.7076053035,-14.13004093,106.6078329,670.789677
1298.71,32.89839906,3976.21782,-1.356461375,-10.63103491,106.6064327,614.2606387
1299.71,32.89924799,3922.347242,-3.439162037,-8.091544963,105.4958644,535.6201354
1300.71,32.90011433,3876.773403,1.947843166,-5.917003123,105.5695895,464.2644559
1301.71,32.90099,3840.500969,4.364994179,-3.514656332,105.7562927,413.4994552
1302.71,32.90186816,3813.497767,0.5452991981,-1.884127106,106.4021212,401.4008814
1303.71,32.90274583,3793.996444,-1.411023914,-1.20595805,105.956588,390.5113434
1304.71,32.90362282,3780.425384,-4.611701039,0.4772786248,105.1175129,386.1415695
1305.71,32.9044983,3771.104552,-5.370259287,-0.03914552835,104.5929476,386.5146041
1306.71,32.90537188,3765.197783,-1.543621792,1.171975725,103.2283372,395.3350251
1307.71,32.906242,3760.947727,0.008109189617,-0.181915125,103.8625749,424.8500818
1308.71,32.90710916,3755.049769,0.7791345129,-1.209080834,102.8670339,452.5696901
1309.71,32.90797287,3751.940212,3.016938526,3.998991662,102.8110127,459.0615093
1310.71,32.90882632,3754.9307,-1.682892764,1.688319563,103.6209092,467.1592482
1311.71,32.90967022,3762.981987,1.186231076,5.448300601,101.0101513,480.2926929
1312.71,32.91049887,3779.648754,-2.773755617,7.622291331,102.8998939,499.3540956
1313.71,32.91131001,3801.062729,-3.185961802,4.446684095,100.7644967,522.1143304
1314.71,32.9121118,3820.90703,-0.9732459278,4.509778822,100.1595059,543.237759
1315.71,32.91290436,3839.483789,-2.172827676,4.309346494,100.2516588,563.0264266
1316.71,32.91368944,3854.6757,0.1744878945,0.9174979238,99.34612601,579.4035581
1317.71,32.91447003,3865.949325,15.66098002,2.703425586,98.29543118,591.8548347
1318.71,32.91523854,3879.258603,22.39990933,6.984002896,102.0788232,606.406357
1319.71,32.91598365,3898.047624,16.96940009,5.937062962,105.6974779,621.4916751
1320.71,32.91671283,3915.51526,13.44708263,0.01101453381,105.9369649,614.2820363
1321.71,32.91743972,3925.368689,16.39976914,-0.7642012648,107.0388861,588.9676862
1322.71,32.91816371,3930.804072,17.86106592,2.033714439,109.4122539,559.407745
1323.71,32.91887606,3937.36739,17.90042317,2.954296513,112.14588,527.8079033
1324.71,32.91957145,3947.003925,15.98714546,4.351485346,114.6374169,499.4007157
1325.71,32.92024552,3961.885629,12.58567454,5.988051178,117.5748764,527.4025741
1326.71,32.92090531,3976.058718,1.258109533,-0.8918990685,116.9048895,553.6140537
1327.71,32.92156952,3985.250092,-8.2471768,0.4162191615,117.7616957,571.2955858
1328.71,32.92224306,3990.933143,-7.508302304,0.8752169184,115.7248513,570.7184053
1329.71,32.9229224,3989.682543,5.900702023,-5.52543222,113.5683079,562.8939211
1330.71,32.9236077,3984.271316,0.8670669553,-0.4054041706,113.8144269,550.6844133
1331.71,32.9242933,3984.402325,-2.710593229,4.942189133,114.120959,545.296618
1332.71,32.92497418,3990.623761,-2.830269029,-0.3065027913,113.0860419,543.0856896
1333.71,32.92566044,3992.569466,4.316710291,-4.621536084,112.9308532,514.259093
1334.71,32.92635116,3987.18114,12.91127222,-3.639501304,112.3889596,477.9037887
1335.71,32.92704065,3980.720624,7.931617792,0.2234894993,114.4832254,469.7821032
1336.71,32.92772603,3975.350029,2.916393659,-3.085225263,115.8374265,488.3666927
1337.71,32.92841259,3969.228735,2.161284656,-2.166626932,114.2993772,476.9259018
1338.71,32.92910334,3961.981102,2.377735272,-3.167811215,115.842959,459.9516925
1339.71,32.92979823,3949.52529,1.310742223,-8.43166704,115.4284758,443.608927
1340.71,32.93050349,3930.283403,-0.4867040191,-5.588381805,114.0522268,453.3072129
1341.71,32.93121957,3912.510074,3.859481207,-1.199102354,114.7260181,473.3299395
1342.71,32.93193585,3901.98676,4.149065433,-0.4659487283,114.4697289,500.6926782
1343.71,32.93265119,3893.219237,5.100605126,-3.658237367,115.1762505,529.5992369
1344.71,32.93336725,3885.634964,2.939793247,0.2514636062,114.7062789,559.9428871
1345.71,32.93408156,3883.003755,-0.4913808844,1.529492478,115.6449381,584.4408949
1346.71,32.93479313,3882.698083,2.953361204,-1.855283217,114.3264043,606.7386074
1347.71,32.93550528,3881.568143,0.1284434282,1.022036637,113.0519183,634.6799429
1348.71,32.9362186,3878.463324,-2.398589334,-1.885839776,113.4083449,628.5976538
1349.71,32.93693605,3874.38849,0.4633695315,-1.78454124,113.3876699,620.0160413
1350.71,32.93765769,3866.620883,1.343429588,-4.452217829,114.4571068,631.8486053
1351.71,32.93838457,3852.286606,-1.327415249,-7.363527906,111.215178,639.5340121
1352.71,32.93912474,3834.343718,-9.366655904,-2.773947502,109.8863168,625.6097165
1353.71,32.93987831,3816.035735,-9.468386449,-5.447816085,109.7023867,603.6738076
1354.71,32.94064575,3797.559934,-3.601000381,-3.949370338,107.5296557,581.0432852
1355.71,32.94142243,3781.553416,3.325053268,-0.2594268597,107.6353734,569.9786205
1356.71,32.94219798,3774.0985,5.990304713,0.7350398789,107.6918454,575.324716
1357.71,32.94297493,3767.852489,3.676386033,-6.880139197,109.4488432,576.5037629
1358.71,32.94376251,3749.584708,5.346106457,-11.60488328,109.2116171,565.6305828
1359.71,32.94456566,3716.007003,5.388635057,-12.34952502,109.0928674,539.6750951
1360.71,32.94538446,3677.694002,3.425757791,-5.154057333,109.254094,512.776819
1361.71,32.94621143,3638.440876,3.512848039,-6.791502979,113.2282806,485.3786728
1362.71,32.94704121,3601.805379,-1.1029255,-2.55941617,109.4372865,460.7203259
1363.71,32.94787189,3581.66594,3.052520823,4.768766362,111.2879468,452.5922458
1364.71,32.9486908,3575.604119,-1.282528419,-4.166020523,114.009702,455.2535037
1365.71,32.94950892,3563.653938,-0.6280371748,-4.725442472,109.0788587,444.9795413
1366.71,32.9503338,3549.917308,5.41253517,0.9089013837,112.1088809,419.6460489
1367.71,32.95115426,3524.748268,13.11317261,-12.55637986,114.2604588,381.0519382
1368.71,32.95197489,3481.528389,0.7718182064,-9.957934282,109.5184087,326.5118629
1369.71,32.95281182,3440.597892,-0.7080179963,-3.079704549,115.2189529,279.7491221
1370.71,32.95365244,3411.861663,-0.3550035377,-3.604050488,110.8026687,244.9602868
1371.71,32.95449603,3399.002419,-4.675944944,7.149880016,111.2109501,226.2559892
1372.71,32.95532495,3404.153528,4.444594058,2.561663515,113.3255425,225.8582773
1373.71,32.95614175,3408.677037,7.527090447,-4.066609254,113.6789091,233.9337108
1374.71,32.95695499,3403.215752,8.955446073,-3.038229719,114.3325856,244.2318353
1375.71,32.95776463,3389.880044,7.93687533,-4.193914162,115.4223286,247.446801
1376.71,32.95857059,3374.640845,5.22869764,-2.257764707,113.5626183,248.8131534
1377.71,32.95937453,3361.632875,9.526911779,-0.8283251085,114.256388,254.7279722
1378.71,32.96017283,3351.573744,4.856520632,-2.119373549,115.5849144,262.0595133
1379.71,32.96096763,3342.573731,3.418493244,-0.5177482427,114.8977154,254.8279418
1380.71,32.96175986,3336.234761,3.343261486,0.06217351114,115.6298024,250.2543587
1381.71,32.96254723,3333.841659,-0.340408384,1.027113068,115.0612302,249.6210028
1382.71,32.96333229,3333.533577,-2.127170209,0.1772590437,115.1879165,250.7495591
1383.71,32.96411764,3331.342671,-2.033477303,-1.888051263,114.2783129,249.9900006
1384.71,32.96489812,3327.900959,5.377035261,0.6549978525,113.5850965,247.9598714
1385.71,32.9656876,3327.28336,1.827155644,1.097819294,115.1160083,248.7771105
1386.71,32.96646534,3327.103558,2.489905335,-1.27106416,113.6544229,249.9998406
1387.71,32.96724221,3327.02689,1.297396247,1.645317226,113.9724229,251.3265655
1388.71,32.96801453,3330.244875,0.7196487946,2.364069771,113.8613298,255.9321203
1389.71,32.96878094,3336.537249,-0.04814122433,1.756310681,112.7634316,263.3830591
1390.71,32.96954389,3344.0446,-1.631742438,2.245895759,112.1740477,269.0367565
1391.71,32.97030456,3351.463277,-3.982049805,0.978111904,111.3796148,275.1866418
1392.71,32.97106606,3357.746862,-5.589725218,1.04805112,109.9174284,280.3032715
1393.71,32.97182849,3366.394492,-5.253053668,4.837941237,108.3357546,287.7628896
1394.71,32.9725837,3382.686429,-3.759827893,6.938208612,107.3314982,302.8496441
1395.71,32.973325,3405.771757,-3.290956324,8.09239703,106.2050156,324.7309101
1396.71,32.97405097,3431.157014,-2.560940156,8.194960858,105.7279542,348.9226433
1397.71,32.97475991,3457.387635,-1.596819894,8.516005362,104.547718,373.9793501
1398.72,32.97546189,3463.484332,8.430331738,-6.36644195,104.9162341,379.2604159
1399.71,32.97616616,3443.051646,5.454208715,-18.70259816,105.7566957,358.1813135
1400.71,32.97688085,3401.843187,2.283360841,-12.49544091,106.8113588,316.3149561
1401.71,32.97761018,3357.067837,19.91005607,-4.84168418,106.9166804,270.8629285
1402.71,32.97833587,3326.828196,10.92294695,2.36770578,112.6377151,239.9484596
1403.71,32.97904063,3315.471934,-0.2903028099,3.40299832,109.9862425,227.928562
1404.71,32.97973191,3318.49964,-7.947070241,7.847959927,106.9038259,230.3067668
1405.71,32.98041246,3330.209552,-7.01502348,4.790913677,110.2937923,241.3735161
1406.71,32.9810873,3337.864063,-1.068362502,-5.107827624,108.1744802,248.3934286
1407.71,32.98176671,3326.804633,8.209448543,-12.86624847,108.619747,236.6914023
1408.71,32.98245474,3301.384981,4.859518231,-6.051976626,106.506828,210.6202419
1409.71,32.98315164,3278.375378,-0.8158702585,2.058314432,109.2203461,186.9437791
1410.71,32.98384027,3273.546281,-11.20505169,9.828422796,104.238652,182.6671193
1411.71,32.98448899,3294.469477,-2.786458701,23.97894832,102.4320669,202.8587888
1412.71,32.98506217,3342.995502,-14.00782494,31.58123744,100.2229925,249.1318878
1413.71,32.98554573,3403.849837,-11.92922762,30.26143316,105.9877337,307.4644173
1414.71,32.98598806,3458.560862,-3.52118834,8.388536103,98.86429714,359.4853306
1415.71,32.98643057,3493.663849,20.09666538,-6.022398492,90.52066099,393.9001416
1416.71,32.98688218,3510.331232,11.65376097,-1.183113629,87.27388276,407.6874077
1417.71,32.98734019,3517.481767,3.153425769,2.404643229,95.57554057,413.2680926
1418.71,32.98779564,3524.197558,-3.84460847,5.722379017,95.55067868,419.6412171
1419.71,32.98824175,3533.949267,-4.635463694,6.547669067,90.81853237,431.2896049
1420.71,32.98867723,3545.476418,-1.99339818,4.291557266,87.03610339,446.0362365
1421.71,32.98910595,3556.208765,-3.85819585,2.683405661,84.13554744,454.5236164
1422.71,32.9895301,3565.190603,-5.744205741,2.527067327,81.35255954,460.648894
1423.71,32.98994946,3571.54136,-6.547412081,1.623254007,76.95272927,465.2428362
1424.71,32.99036308,3575.04926,-7.88946101,0.9786266228,73.33893082,468.929372
1425.71,32.99077066,3575.816606,-7.514496431,-0.3568088154,72.40472486,468.5363958
1426.71,32.99117222,3575.262756,-12.09680204,1.600345552,67.25839589,466.8513949
1427.71,32.99156145,3575.076772,-1.231928244,4.67620065,63.61502272,465.5902608
1428.71,32.99193563,3577.067363,-5.5906093,7.541448358,62.19006085,466.5617019
1429.71,32.99228844,3582.060018,-5.760071416,8.757012856,61.52765544,470.5916622
1430.71,32.99261761,3589.3435,-2.428367251,10.57790884,58.51181273,476.9984883
1431.71,32.99292377,3598.163696,0.5736692959,11.8219817,54.81347703,484.9986181
1432.71,32.99320742,3607.488935,-2.78661793,11.79709249,52.50767347,493.5703628
1433.71,32.99346958,3616.175079,3.801981259,10.97974339,51.36792663,501.5561053
1434.71,32.99371591,3623.432646,-1.291234456,10.60237373,49.07747734,508.1599545
1435.71,32.99394338,3629.628135,-5.8927726,11.40208643,45.33234801,513.7419904
1436.71,32.99414857,3634.556405,1.706712835,7.359661166,43.09137319,518.1266921
1437.71,32.99434381,3636.410622,0.4201787236,3.207793648,39.42006113,519.4641071
1438.72,32.99453523,3634.606114,7.534671956,4.369047896,34.11003985,517.1493428
1439.71,32.99472778,3629.54687,7.557751166,9.311711301,28.4864719,511.5766573
1440.71,32.99491584,3623.027274,0.4704372299,11.14478296,29.37850143,504.5301496
1441.71,32.99509254,3616.397459,5.002166732,2.874664618,36.89673312,497.4169187
1442.71,32.99527084,3608.138657,-1.538868407,-0.8509686797,35.17554253,488.651066
1443.71,32.99545022,3597.501113,6.778441522,7.517973852,27.10154688,477.5166964
1444.71,32.99562616,3586.481345,3.359316485,12.97725526,23.29682586,466.6797517
1445.71,32.99579005,3576.027694,0.5259417483,10.50134413,29.7396067,456.4485044
1446.71,32.99593878,3566.743506,-7.167420369,5.880228958,39.58774911,448.0363266
1447.71,32.99607051,3558.200537,-10.47790719,-0.3658683677,46.27039936,439.1817464
1448.71,32.99619407,3548.330326,-1.5107133,-5.276498719,40.48064266,429.0351449
1449.71,32.9963238,3535.470338,10.27960375,-6.932840083,26.26415544,415.9032672
1450.71,32.99646853,3519.393828,6.889373613,-15.16512195,17.27833979,399.5388043
1451.71,32.99662419,3499.572603,-2.598713023,-20.92393277,17.20077445,379.4324778
1452.71,32.99678175,3476.388394,-5.183862571,-21.49817751,19.87995543,356.0029581
1453.71,32.99693898,3450.503773,-5.044965978,-15.12559223,17.77811498,329.9268513
1454.71,32.99709161,3424.694963,-2.4944536,-11.48440216,20.31641818,303.9728488
1455.71,32.99724292,3399.252949,-6.221265426,-19.28054315,25.15685542,278.4341951
1456.71,32.99740022,3368.86321,3.003803859,-23.06340586,22.49425302,247.9678794
1457.71,32.99757332,3331.506908,11.02683071,-18.11469987,17.38788749,210.5370628
1458.71,32.99776421,3292.720165,3.865135323,-11.13455048,20.25795859,171.6793693
1459.71,32.99796751,3258.179754,0.1793351144,-9.585769226,27.48538302,137.0776082
1460.71,32.99818301,3230.618836,2.066046847,-3.630146506,26.87019301,109.4417084
1461.71,32.9984044,3212.157318,6.030150756,1.333619302,26.66044302,90.91033277
1462.71,32.99863294,3203.863737,9.916072906,7.210654612,29.31885339,82.52433199
1463.71,32.99886981,3206.09613,8.343491859,13.6759247,32.10174567,84.62706509
1464.71,32.99909903,3219.040292,1.240203551,23.09349455,32.11391023,97.40586172
1465.71,32.99930596,3238.319441,-0.6095790689,17.7104722,35.30608793,116.5248877
1466.71,32.99949255,3255.045018,1.636999976,22.62862675,27.00619573,133.0986794
1467.71,32.99965396,3265.712349,9.398284803,26.31698183,36.08195986,143.6436564
1468.71,32.99980546,3268.691705,0.6968378304,7.232198737,39.83780575,146.4834865
1469.71,32.99995438,3258.059449,-11.63144247,-4.882322525,36.10260069,135.7034168
1470.71,33.00010096,3235.590328,8.723588471,5.46772694,21.00557231,113.1042373
1471.71,33.00024282,3208.170667,8.235492054,11.77138195,24.30180794,85.56495046
1472.71,33.00038362,3185.188753,-3.485799209,5.445823804,35.74986581,62.43223718
1473.71,33.00051538,3167.697341,0.8464899432,11.50017563,38.76283643,44.80418166
1474.71,33.0006316,3156.71388,-5.891026206,10.94160959,34.11746085,33.69310844
1475.71,33.00073933,3150.041828,15.40670062,8.906297739,16.49928841,26.88787761
1476.71,33.00085339,3142.811888,2.847918238,7.734943348,4.358219912,19.49786847
1477.71,33.00097777,3135.180328,0.5974147154,14.0960061,347.2872521,11.66434759
1478.71,33.00110634,3130.898386,9.410720016,-5.849615196,324.866719,7.156438278
1479.71,33.00121499,3129.592579,0.848738783,-0.350342654,279.540245,5.682930633
1480.71,33.001287,3129.735938,0.5237709221,-0.5162275651,226.588097,5.736352622
1481.71,33.00132261,3129.873708,-0.1148840086,-0.831555201,159.9308602,5.837818254
1482.71,33.00135469,3129.902539,-0.07696170445,-1.043207555,106.5637372,5.802971337
1483.71,33.001389,3129.899626,-0.4079471354,-0.2489287256,111.4242227,5.746845039
1484.71,33.0014042,3129.967591,-0.1049471573,-0.5414248266,103.4605363,5.786270716
1485.71,33.00140633,3129.886569,0.132359221,0.1174670741,91.92872498,5.695778134
1486.71,33.00140635,3129.880025,0.07774178009,0.2128951822,91.22923848,5.688841373
1487.71,33.00140635,3129.880004,0.07837015083,0.2143424219,91.21525025,5.688813651
1488.71,33.00140635,3129.880018,0.07960981682,0.2111909166,91.21694414,5.688829071
1489.72,33.00140635,3129.880013,0.08052336796,0.210135719,91.21711489,5.688822361
1490.72,33.00140635,3129.880013,0.08137201897,0.2101147215,91.21723784,5.688822776
1491.71,33.00140635,3129.880014,0.08174257674,0.2095032062,91.21736078,5.688824125
1492.71,33.00140635,3129.880006,0.08271757957,0.2090373259,91.2174564,5.688813879
1493.71,33.00140635,3129.879988,0.08382066846,0.2097438903,91.21759984,5.688794942
1494.71,33.00140635,3129.879996,0.08364819285,0.2088483084,91.21768863,5.688805406
1495.71,33.00140635,3129.87999,0.08486568741,0.2092044521,91.2176818,5.688795524
1496.71,33.00140635,3129.879988,0.08479569131,0.2088244695,91.21772278,5.688794235
